Id,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season,Id_HomeTeam,Id_AwayTeam
11563,SP1,2009-03-15,Betis,Osasuna,0,0,D,0,0,D,22,5,5,0,10,24,6,3,3,4,0,0,2.1,3.3,3.5,2.0,3.2,3.45,89,4,12
11564,SP1,2009-03-15,Sporting Gijon,La Coruna,3,2,H,0,0,D,13,16,8,5,22,15,5,5,5,3,0,0,2.62,3.2,2.7,2.7,3.1,2.45,89,37,11605
11565,SP1,2009-03-15,Malaga,Sevilla,2,2,D,2,0,H,4,21,2,9,22,16,1,5,3,1,1,0,2.8,3.3,2.5,2.65,3.15,2.45,89,33,16
11566,SP1,2009-03-15,Espanyol,Mallorca,3,3,D,0,1,A,8,17,3,7,16,20,3,5,3,3,1,0,2.1,3.3,3.5,2.0,3.2,3.45,89,8,11
11567,SP2,2009-03-15,Tenerife,Albacete,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,1.67,3.25,5.25,1.65,3.25,5.0,89,38,21
11568,SP1,2009-03-15,Atletico Madrid,Villarreal,3,2,H,0,1,A,32,6,14,4,28,15,12,2,5,2,0,1,2.05,3.4,3.6,2.0,3.25,3.4,89,2,19
11569,SP1,2009-03-15,Almeria,Barcelona,0,2,A,0,0,D,5,17,1,7,11,10,5,5,4,0,0,0,5.75,3.8,1.6,5.25,3.75,1.55,89,0,3
11570,SP2,2009-03-15,Hercules,Murcia,3,2,H,2,1,H,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.1,4.5,1.75,3.15,4.45,89,11611,11611
11571,SP1,2009-03-15,Racing Sant,Numancia,5,0,H,5,0,H,20,5,9,1,25,23,6,8,1,4,0,0,1.8,3.4,4.75,1.75,3.25,4.5,89,36,11612
11572,SP2,2009-03-14,Xerez,Real Sociedad,1,3,A,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.0,4.0,1.8,3.15,4.15,89,11613,15
11573,SP2,2009-03-14,Alaves,Zaragoza,2,2,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.75,2.9,2.5,2.75,2.85,2.5,89,20,41
11574,SP2,2009-03-14,Castellon,Rayo Vallecano,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,2.88,3.2,2.35,2.65,3.25,89,11615,13
11575,SP2,2009-03-14,Gimnastic,Cordoba,2,2,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,2.35,2.95,2.9,89,11616,11616
11576,SP2,2009-03-14,Sevilla B,Las Palmas,2,2,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,3.25,2.9,2.2,3.5,2.85,2.1,89,11617,29
11577,SP2,2009-03-14,Celta Vigo,Elche,2,2,D,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,2.05,3.0,3.45,89,6,7
11578,SP1,2009-03-14,Valencia,Recreativo,1,1,D,0,0,D,18,8,4,1,15,24,7,10,2,4,1,0,1.91,3.4,4.33,1.8,3.35,4.0,89,17,11619
11579,SP1,2009-03-14,Athletic Club,Real Madrid,2,5,A,2,2,D,13,25,8,9,17,27,10,1,7,4,2,0,3.75,3.4,2.0,3.35,3.35,2.0,89,1,14
11580,SP1,2009-03-08,La Coruna,Racing Sant,5,3,H,1,2,A,12,18,6,8,13,21,5,7,1,3,0,0,2.2,3.2,3.4,2.05,3.1,3.4,89,11621,36
11581,SP1,2009-03-08,Mallorca,Betis,3,3,D,0,2,A,17,11,7,4,9,20,7,5,2,3,0,0,2.3,3.25,3.1,2.25,3.15,2.95,89,11,4
11582,SP1,2009-03-08,Getafe,Malaga,1,2,A,0,2,A,21,8,3,3,18,17,6,2,7,4,1,1,2.2,3.3,3.3,2.15,3.2,3.1,89,9,33
11583,SP2,2009-03-08,Levante,Xerez,2,2,D,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.62,2.87,2.75,2.65,2.8,2.65,89,31,11624
11584,SP2,2009-03-08,Salamanca,Gimnastic,4,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.1,3.4,1.9,3.0,3.95,89,11625,11625
11585,SP2,2009-03-08,Real Sociedad,Sevilla B,1,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.36,4.0,9.0,1.36,3.95,8.0,89,15,11626
11586,SP2,2009-03-08,Zaragoza,Hercules,2,2,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.83,3.25,4.33,1.9,3.0,3.95,89,41,11627
11587,SP1,2009-03-08,Sevilla,Almeria,2,1,H,1,0,H,15,11,10,5,19,13,4,3,3,2,0,0,1.72,3.6,4.75,1.6,3.45,5.3,89,16,0
11588,SP1,2009-03-08,Recreativo,Valladolid,2,3,A,1,2,A,18,10,8,4,21,14,8,8,1,2,0,2,2.3,3.3,3.1,2.2,3.3,2.95,89,11629,18
11589,SP1,2009-03-08,Osasuna,Sporting Gijon,1,2,A,1,2,A,16,9,2,6,16,21,7,2,2,5,0,0,1.66,3.4,6.0,1.65,3.4,5.0,89,12,37
11590,SP1,2009-03-08,Numancia,Valencia,2,1,H,1,1,D,12,15,5,4,21,13,1,6,5,4,0,0,3.4,3.4,2.1,3.45,3.2,2.0,89,11631,17
11591,SP2,2009-03-08,Elche,Murcia,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.5,2.2,2.9,3.2,89,7,11632
11592,SP1,2009-03-07,Villarreal,Espanyol,1,0,H,1,0,H,10,14,2,5,15,20,3,9,3,0,0,0,1.8,3.4,4.75,1.75,3.35,4.3,89,19,8
11593,SP2,2009-03-07,Albacete,Eibar,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.1,3.75,1.9,2.9,4.15,89,21,26
11594,SP2,2009-03-07,Alicante,Tenerife,2,2,D,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,3.5,3.3,2.1,3.5,2.95,2.05,89,11635,38
11595,SP2,2009-03-07,Celta Vigo,Huesca,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,4.25,2.1,2.9,3.45,89,6,28
11596,SP2,2009-03-07,Cordoba,Castellon,2,1,H,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.62,2.87,3.0,2.6,2.8,2.7,89,11637,11637
11597,SP2,2009-03-07,Las Palmas,Alaves,2,1,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.3,2.15,3.0,3.2,89,29,20
11598,SP2,2009-03-07,Rayo Vallecano,Girona,1,1,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.4,5.0,1.75,3.0,4.8,89,13,10
11599,SP1,2009-03-07,Real Madrid,Atletico Madrid,1,1,D,0,1,A,19,18,5,4,21,16,12,4,2,1,0,0,1.72,3.6,4.75,1.67,3.55,4.6,89,14,2
11600,SP1,2009-03-07,Barcelona,Athletic Club,2,0,H,2,0,H,28,5,10,0,16,24,5,1,3,4,0,0,1.28,5.5,9.5,1.25,4.95,10.0,89,3,1
11601,SP2,2009-03-01,Tenerife,Celta Vigo,3,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.9,3.0,4.0,1.77,3.05,4.55,89,38,6
11602,SP1,2009-03-01,Numancia,La Coruna,0,1,A,0,0,D,11,13,3,5,12,15,4,5,2,2,0,0,2.62,3.25,2.62,2.65,3.1,2.5,89,11643,11643
11603,SP1,2009-03-01,Valencia,Valladolid,1,2,A,0,2,A,13,9,4,2,18,13,5,3,3,3,0,1,1.8,3.4,4.75,1.7,3.4,4.5,89,17,18
11604,SP1,2009-03-01,Sporting Gijon,Mallorca,0,1,A,0,0,D,12,12,2,7,15,13,4,1,4,4,0,0,2.3,3.25,3.1,2.3,2.95,3.05,89,37,11
11605,SP1,2009-03-01,Racing Sant,Osasuna,1,1,D,1,1,D,14,11,5,4,24,19,3,4,2,2,0,0,2.4,3.2,3.1,2.1,3.1,3.3,89,36,12
11606,SP1,2009-03-01,Malaga,Recreativo,0,2,A,0,0,D,16,10,4,5,17,23,12,4,2,5,1,0,1.8,3.5,4.5,1.75,3.25,4.45,89,33,11647
11607,SP2,2009-03-01,Sevilla B,Levante,1,2,A,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,3.75,3.2,1.9,4.1,2.9,1.95,89,11648,31
11608,SP1,2009-03-01,Betis,Villarreal,2,2,D,1,2,A,26,14,5,6,24,15,8,2,5,4,0,0,2.5,3.25,2.8,2.6,3.0,2.6,89,4,19
11609,SP1,2009-03-01,Atletico Madrid,Barcelona,4,3,H,1,2,A,22,14,9,6,15,17,6,3,3,2,0,0,3.75,3.6,1.9,3.85,3.3,1.85,89,2,3
11610,SP1,2009-03-01,Almeria,Getafe,2,1,H,1,1,D,11,17,5,5,19,14,8,2,4,5,0,0,2.2,3.25,3.4,2.15,3.1,3.2,89,0,9
11611,SP2,2009-03-01,Eibar,Alicante,1,2,A,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.95,3.1,3.75,1.9,2.9,4.15,89,26,11652
11612,SP2,2009-03-01,Castellon,Salamanca,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,2.9,4.0,2.1,2.65,3.85,89,11653,11653
11613,SP2,2009-03-01,Gimnastic,Albacete,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,2.9,3.75,2.05,2.85,3.65,89,11654,21
11614,SP2,2009-02-28,Xerez,Rayo Vallecano,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.4,2.2,2.65,3.65,89,11655,13
11615,SP2,2009-02-28,Murcia,Zaragoza,1,4,A,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.62,2.8,2.7,2.5,2.7,2.95,89,11656,41
11616,SP2,2009-02-28,Huesca,Elche,3,2,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,2.87,3.2,2.15,2.7,3.65,89,28,7
11617,SP2,2009-02-28,Hercules,Las Palmas,4,2,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,1.83,3.2,4.0,1.7,3.2,4.75,89,11658,29
11618,SP2,2009-02-28,Girona,Cordoba,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,1.85,3.0,4.15,89,10,11659
11619,SP2,2009-02-28,Alaves,Real Sociedad,2,1,H,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.8,2.87,2.6,2.8,2.7,89,20,15
11620,SP1,2009-02-28,Athletic Club,Sevilla,1,2,A,1,1,D,8,17,5,4,18,10,3,4,5,2,0,0,2.75,3.25,2.6,2.65,3.15,2.45,89,1,16
11621,SP1,2009-02-28,Espanyol,Real Madrid,0,2,A,0,0,D,9,11,2,3,12,17,3,2,2,3,0,0,4.5,3.5,1.8,4.5,3.45,1.7,89,8,14
11622,SP1,2009-02-22,Recreativo,Almeria,1,1,D,0,0,D,16,7,7,1,15,14,9,2,3,3,0,1,2.1,3.25,3.6,2.0,3.1,3.6,89,11663,0
11623,SP1,2009-02-22,Mallorca,Racing Sant,1,0,H,0,0,D,16,10,8,0,20,28,7,4,4,5,0,1,2.5,3.25,2.8,2.4,3.3,2.6,89,11,36
11624,SP1,2009-02-22,Osasuna,Numancia,2,0,H,2,0,H,15,16,6,4,20,18,10,8,5,2,0,0,1.72,3.5,5.0,1.7,3.25,4.85,89,12,11665
11625,SP2,2009-02-22,Cordoba,Xerez,1,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.62,2.8,2.75,2.8,2.75,2.55,89,11666,11666
11626,SP2,2009-02-22,Levante,Alaves,2,3,A,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,1.83,3.25,4.0,1.75,3.15,4.45,89,31,20
11627,SP2,2009-02-22,Salamanca,Girona,2,2,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,1.83,3.25,4.0,1.85,3.0,4.15,89,11668,10
11628,SP2,2009-02-22,Real Sociedad,Hercules,1,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.4,2.15,2.7,3.6,89,15,11669
11629,SP2,2009-02-22,Alicante,Gimnastic,1,3,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.45,2.9,2.8,2.7,2.8,2.6,89,11670,11670
11630,SP1,2009-02-22,La Coruna,Valencia,1,1,D,0,1,A,16,7,7,1,13,21,6,6,1,7,0,1,2.4,3.25,2.9,2.4,3.2,2.7,89,11671,17
11631,SP1,2009-02-22,Getafe,Athletic Club,1,1,D,1,1,D,20,4,8,2,16,24,7,3,6,3,0,0,2.1,3.3,3.5,2.1,3.15,3.25,89,9,1
11632,SP1,2009-02-22,Valladolid,Malaga,1,3,A,0,2,A,22,8,16,5,17,10,9,3,3,2,0,0,2.2,3.25,3.25,2.1,3.2,3.2,89,18,33
11633,SP1,2009-02-21,Sevilla,Atletico Madrid,1,0,H,0,0,D,12,5,11,4,18,16,9,7,2,4,0,0,2.0,3.3,3.75,2.0,3.1,3.6,89,16,2
11634,SP1,2009-02-21,Real Madrid,Betis,6,1,H,6,1,H,21,13,8,1,11,19,2,2,1,3,0,0,1.44,4.33,7.0,1.4,4.3,6.5,89,14,4
11635,SP2,2009-02-21,Rayo Vallecano,Sevilla B,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.4,3.8,8.0,1.35,3.95,8.5,89,13,11676
11636,SP2,2009-02-21,Las Palmas,Murcia,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.2,2.25,2.8,3.25,89,29,11677
11637,SP2,2009-02-21,Huesca,Tenerife,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.9,2.8,2.5,3.0,2.65,89,28,38
11638,SP1,2009-02-21,Villarreal,Sporting Gijon,2,1,H,2,1,H,15,7,11,2,14,26,5,5,3,4,0,0,1.57,3.8,6.0,1.55,3.65,5.5,89,19,37
11639,SP2,2009-02-21,Elche,Zaragoza,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.75,2.8,2.62,2.6,2.85,2.65,89,7,41
11640,SP2,2009-02-21,Celta Vigo,Eibar,1,2,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.5,3.75,6.5,1.55,3.35,6.0,89,6,26
11641,SP2,2009-02-21,Albacete,Castellon,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.9,2.8,2.85,2.85,2.45,89,21,11682
11642,SP1,2009-02-21,Barcelona,Espanyol,1,2,A,0,0,D,20,4,2,2,14,24,4,2,6,6,1,0,1.22,5.75,13.0,1.2,5.5,12.0,89,3,8
11643,SP2,2009-02-15,Xerez,Salamanca,2,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.25,4.33,1.75,3.0,4.8,89,11684,11684
11644,SP2,2009-02-15,Tenerife,Elche,3,2,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.67,3.4,5.0,1.6,3.1,6.0,89,38,7
11645,SP2,2009-02-15,Castellon,Alicante,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.67,3.4,5.0,1.7,3.2,5.0,89,11686,11686
11646,SP2,2009-02-15,Alaves,Rayo Vallecano,0,2,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.5,3.0,3.0,2.65,2.9,2.55,89,20,13
11647,SP1,2009-02-15,Racing Sant,Villarreal,1,1,D,1,1,D,11,15,6,7,19,9,8,7,2,1,0,0,2.4,3.3,3.0,2.3,3.0,3.0,89,36,19
11648,SP1,2009-02-15,Sporting Gijon,Real Madrid,0,4,A,0,2,A,10,17,1,9,13,6,5,5,1,1,0,0,5.5,3.75,1.62,6.0,3.75,1.5,89,37,14
11649,SP1,2009-02-15,Numancia,Mallorca,0,1,A,0,1,A,15,10,4,5,10,20,8,4,1,1,0,0,2.3,3.3,3.1,2.2,3.1,3.1,89,11690,11
11650,SP1,2009-02-15,Espanyol,Sevilla,0,2,A,0,0,D,12,20,4,7,14,12,4,8,2,2,1,0,3.1,3.3,2.3,3.1,3.2,2.15,89,8,16
11651,SP1,2009-02-15,Atletico Madrid,Getafe,1,1,D,1,0,H,16,14,6,4,15,13,6,6,4,3,0,0,1.73,3.5,5.0,1.6,3.5,5.2,89,2,9
11652,SP1,2009-02-15,Athletic Club,Recreativo,1,1,D,0,1,A,7,16,2,1,13,15,3,2,2,3,0,0,1.8,3.4,4.5,1.7,3.25,4.8,89,1,11693
11653,SP1,2009-02-15,Almeria,Valladolid,3,2,H,0,2,A,10,12,5,4,18,23,8,0,4,3,2,1,2.2,3.4,3.25,2.1,3.25,3.15,89,0,18
11654,SP2,2009-02-14,Murcia,Real Sociedad,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.88,2.9,2.55,2.75,2.8,89,11695,15
11655,SP2,2009-02-14,Eibar,Huesca,2,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,2.9,3.1,2.6,2.7,2.8,89,26,28
11656,SP2,2009-02-14,Gimnastic,Celta Vigo,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.2,2.25,2.6,3.55,89,11697,6
11657,SP2,2009-02-14,Girona,Albacete,3,3,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.1,3.75,1.83,3.1,4.65,89,10,21
11658,SP2,2009-02-14,Hercules,Levante,4,2,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.8,1.9,2.9,4.2,89,11699,31
11659,SP2,2009-02-14,Zaragoza,Las Palmas,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.57,3.5,5.75,1.5,3.4,6.5,89,41,29
11660,SP2,2009-02-14,Sevilla B,Cordoba,0,2,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,3.0,2.9,2.38,2.95,2.9,2.35,89,11701,11701
11661,SP1,2009-02-14,Betis,Barcelona,2,2,D,2,1,H,7,23,5,12,20,14,1,7,3,2,0,0,6.5,4.0,1.53,6.25,4.0,1.45,89,4,3
11662,SP1,2009-02-14,La Coruna,Osasuna,0,0,D,0,0,D,15,6,2,1,10,18,10,4,2,2,0,0,2.05,3.25,3.75,1.9,3.3,3.65,89,11703,12
11663,SP1,2009-02-14,Valencia,Malaga,1,1,D,0,0,D,19,15,9,5,21,11,5,1,3,3,0,0,1.73,3.6,4.75,1.6,3.5,5.2,89,17,33
11664,SP2,2009-02-08,Elche,Las Palmas,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.15,2.87,3.4,2.2,2.85,3.25,89,7,29
11665,SP2,2009-02-08,Tenerife,Eibar,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.6,3.25,5.75,1.45,3.5,7.25,89,38,26
11666,SP2,2009-02-08,Salamanca,Sevilla B,6,0,H,3,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.44,3.6,7.5,1.45,3.5,7.25,89,11707,11707
11667,SP2,2009-02-08,Huesca,Gimnastic,3,2,H,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.05,2.87,3.6,2.35,2.65,3.3,89,28,11708
11668,SP1,2009-02-08,Barcelona,Sporting Gijon,3,1,H,2,0,H,18,5,7,1,13,19,7,2,2,3,0,0,1.16,6.5,17.0,1.15,6.25,14.0,89,3,37
11669,SP2,2009-02-08,Cordoba,Alaves,3,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,2.87,3.1,2.25,3.0,3.0,89,11710,20
11670,SP2,2009-02-08,Celta Vigo,Castellon,1,2,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.25,2.87,3.2,2.25,2.9,3.1,89,6,11711
11671,SP2,2009-02-08,Alicante,Girona,1,1,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.87,2.8,2.55,2.85,2.7,89,11712,10
11672,SP1,2009-02-08,Getafe,Espanyol,1,1,D,1,1,D,29,7,9,3,16,21,10,1,3,3,0,1,1.9,3.4,4.0,1.9,3.2,3.8,89,9,8
11673,SP1,2009-02-08,Malaga,Almeria,3,2,H,0,2,A,20,9,11,2,17,16,8,5,5,4,0,1,2.05,3.4,3.6,1.95,3.2,3.6,89,33,0
11674,SP1,2009-02-08,Mallorca,La Coruna,1,1,D,0,0,D,15,15,5,5,20,21,7,2,2,4,1,0,2.4,3.3,2.87,2.45,3.15,2.65,89,11,11715
11675,SP1,2009-02-08,Osasuna,Valencia,1,0,H,0,0,D,10,15,2,4,18,13,7,4,6,5,0,0,2.62,3.3,2.62,2.68,3.3,2.35,89,12,17
11676,SP1,2009-02-08,Recreativo,Atletico Madrid,0,3,A,0,3,A,15,9,6,4,10,23,10,2,1,2,0,0,2.87,3.4,2.37,2.85,3.25,2.25,89,11717,2
11677,SP1,2009-02-08,Valladolid,Athletic Club,2,1,H,1,0,H,16,15,5,2,20,12,8,8,3,1,0,1,2.1,3.4,3.4,2.15,3.25,3.05,89,18,1
11678,SP1,2009-02-08,Villarreal,Numancia,2,1,H,1,1,D,21,8,12,4,10,18,3,4,4,2,0,0,1.5,4.0,7.0,1.42,3.9,6.95,89,19,11719
11679,SP2,2009-02-07,Real Sociedad,Zaragoza,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.37,2.87,3.0,2.35,2.85,3.0,89,15,41
11680,SP2,2009-02-07,Levante,Murcia,2,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,1.85,3.15,3.9,89,31,11721
11681,SP2,2009-02-07,Albacete,Xerez,0,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.6,2.87,2.7,2.72,2.75,2.6,89,21,11722
11682,SP2,2009-02-07,Rayo Vallecano,Hercules,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.37,2.87,3.0,2.35,2.7,3.15,89,13,11723
11683,SP1,2009-02-07,Sevilla,Betis,1,2,A,0,0,D,18,15,4,7,17,22,6,2,2,5,1,0,1.75,3.5,4.75,1.7,3.4,4.5,89,16,4
11684,SP1,2009-02-07,Real Madrid,Racing Sant,1,0,H,0,0,D,14,12,5,3,17,11,10,5,4,3,0,0,1.4,4.33,8.5,1.38,3.95,8.15,89,14,36
11685,SP2,2009-02-04,Gimnastic,Eibar,2,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.25,5.25,1.8,2.85,4.85,89,11726,26
11686,SP1,2009-02-01,Atletico Madrid,Valladolid,1,2,A,0,0,D,10,12,2,2,16,11,4,5,2,2,0,0,1.53,3.8,7.5,1.48,3.55,6.85,89,2,18
11687,SP1,2009-02-01,Osasuna,Mallorca,1,0,H,1,0,H,9,13,3,2,20,24,9,8,3,3,1,2,2.0,3.25,4.0,2.0,3.2,3.45,89,12,11
11688,SP2,2009-02-01,Zaragoza,Levante,2,1,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,1.66,3.3,5.25,1.8,3.1,4.25,89,41,31
11689,SP2,2009-02-01,Xerez,Alicante,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.66,3.3,5.25,1.55,3.35,6.0,89,11730,11730
11690,SP1,2009-02-01,Betis,Getafe,2,2,D,2,0,H,6,26,2,10,18,12,2,15,3,4,1,0,2.1,3.4,3.4,2.05,3.15,3.35,89,4,9
11691,SP1,2009-02-01,Espanyol,Recreativo,1,1,D,0,0,D,10,14,5,5,16,18,6,8,2,2,1,0,2.0,3.4,3.75,2.0,3.2,3.45,89,8,11732
11692,SP1,2009-02-01,La Coruna,Villarreal,3,0,H,1,0,H,17,10,12,4,20,16,5,4,3,4,0,0,2.5,3.4,2.75,2.6,3.0,2.6,89,11733,19
11693,SP1,2009-02-01,Racing Sant,Barcelona,1,2,A,0,0,D,7,8,4,2,21,12,2,3,1,2,0,2,7.5,3.75,1.5,6.75,3.45,1.5,89,36,3
11694,SP1,2009-02-01,Sporting Gijon,Sevilla,1,0,H,0,0,D,13,15,4,9,21,16,3,7,2,2,1,0,3.75,3.25,2.05,3.5,2.95,2.1,89,37,16
11695,SP1,2009-02-01,Valencia,Almeria,3,2,H,2,1,H,9,12,5,5,23,17,4,4,3,2,0,0,1.61,3.6,6.0,1.55,3.5,5.85,89,17,0
11696,SP2,2009-02-01,Gimnastic,Tenerife,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.37,3.0,3.0,2.35,2.95,2.9,89,11737,38
11697,SP2,2009-02-01,Eibar,Elche,1,2,A,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.9,2.87,2.35,2.85,3.0,89,26,7
11698,SP2,2009-02-01,Alaves,Salamanca,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.9,2.87,2.6,2.9,2.6,89,20,11739
11699,SP2,2009-01-31,Girona,Celta Vigo,2,2,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.37,3.0,3.0,2.35,2.75,3.1,89,10,6
11700,SP2,2009-01-31,Las Palmas,Real Sociedad,0,1,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.37,3.0,3.0,2.4,2.8,2.95,89,29,15
11701,SP2,2009-01-31,Hercules,Cordoba,1,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.2,4.5,1.75,3.0,4.85,89,11742,11742
11702,SP2,2009-01-31,Sevilla B,Albacete,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.87,2.9,2.5,2.95,2.9,2.35,89,11743,21
11703,SP2,2009-01-31,Castellon,Huesca,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.6,2.05,2.8,3.7,89,11744,28
11704,SP1,2009-01-31,Athletic Club,Malaga,3,2,H,1,1,D,21,16,6,4,13,20,3,2,2,3,0,0,2.0,3.5,3.6,2.02,3.2,3.4,89,1,33
11705,SP1,2009-01-31,Numancia,Real Madrid,0,2,A,0,0,D,13,13,3,5,17,14,6,2,2,2,0,1,6.5,3.6,1.57,6.35,3.5,1.52,89,11746,14
11706,SP2,2009-01-31,Murcia,Rayo Vallecano,0,1,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.2,2.15,2.9,3.3,89,11747,13
11707,SP2,2009-01-25,Zaragoza,Rayo Vallecano,2,3,A,2,1,H,13,11,5,4,15,15,6,4,2,3,0,0,1.57,3.5,5.5,1.75,2.95,4.9,89,41,13
11708,SP2,2009-01-25,Sevilla B,Alicante,2,3,A,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,2.9,3.2,2.2,2.85,3.25,89,11749,11749
11709,SP2,2009-01-25,Hercules,Salamanca,2,2,D,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.25,2.9,3.25,2.15,2.9,3.3,89,11750,11750
11710,SP1,2009-01-25,Getafe,Sporting Gijon,5,1,H,2,1,H,22,9,10,5,12,21,7,6,2,2,0,0,1.9,3.3,4.0,2.02,2.9,3.8,89,9,37
11711,SP1,2009-01-25,Malaga,Atletico Madrid,1,1,D,1,1,D,16,19,5,10,15,14,6,4,3,3,0,0,2.7,3.4,2.5,2.9,3.2,2.25,89,33,2
